split,model_name,threshold,accuracy,balanced_accuracy,precision,recall,f1,false_positive_rate,false_negative_rate,specificity,number_of_samples,number_of_truth,number_of_lie
test,lstm,0.73,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,lstm,0.74,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,lstm,0.75,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,lstm,0.76,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,lstm,0.77,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,lstm,0.78,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,lstm,0.79,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,lstm,0.8,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,lstm,0.81,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,lstm,0.82,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,lstm,0.83,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,lstm,0.84,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,lstm,0.85,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,lstm,0.86,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,lstm,0.87,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,lstm,0.88,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,lstm,0.89,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,lstm,0.9,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,lstm,0.91,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,lstm,0.92,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,lstm,0.93,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,lstm,0.94,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,lstm,0.95,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,random_forest,0.05,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,24,12,12
test,random_forest,0.06,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,24,12,12
test,random_forest,0.07,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,24,12,12
test,random_forest,0.08,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,24,12,12
test,random_forest,0.09,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,24,12,12
test,random_forest,0.1,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,24,12,12
test,random_forest,0.11,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,24,12,12
test,random_forest,0.12,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,24,12,12
test,random_forest,0.13,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,24,12,12
test,random_forest,0.14,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,24,12,12
test,random_forest,0.15,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,24,12,12
test,random_forest,0.16,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,24,12,12
test,random_forest,0.17,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,24,12,12
test,random_forest,0.18,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,24,12,12
test,random_forest,0.19,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,24,12,12
test,random_forest,0.2,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,24,12,12
test,random_forest,0.21,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,24,12,12
test,random_forest,0.22,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,24,12,12
test,random_forest,0.23,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,24,12,12
test,random_forest,0.24,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,24,12,12
test,random_forest,0.25,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,24,12,12
test,random_forest,0.26,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,24,12,12
test,random_forest,0.27,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,24,12,12
test,random_forest,0.28,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,24,12,12
test,random_forest,0.29,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,24,12,12
test,random_forest,0.3,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,24,12,12
test,random_forest,0.31,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,24,12,12
test,random_forest,0.32,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,24,12,12
test,random_forest,0.33,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,24,12,12
test,random_forest,0.34,0.5416666666666666,0.5416666666666666,0.5217391304347826,1.0,0.6857142857142857,0.9166666666666666,0.0,0.08333333333333333,24,12,12
test,random_forest,0.35,0.5416666666666666,0.5416666666666666,0.5217391304347826,1.0,0.6857142857142857,0.9166666666666666,0.0,0.08333333333333333,24,12,12
test,random_forest,0.36,0.5416666666666666,0.5416666666666666,0.5217391304347826,1.0,0.6857142857142857,0.9166666666666666,0.0,0.08333333333333333,24,12,12
test,random_forest,0.37,0.5833333333333334,0.5833333333333334,0.5454545454545454,1.0,0.7058823529411765,0.8333333333333334,0.0,0.16666666666666666,24,12,12
test,random_forest,0.38,0.5833333333333334,0.5833333333333334,0.5454545454545454,1.0,0.7058823529411765,0.8333333333333334,0.0,0.16666666666666666,24,12,12
test,random_forest,0.39,0.5833333333333334,0.5833333333333334,0.5454545454545454,1.0,0.7058823529411765,0.8333333333333334,0.0,0.16666666666666666,24,12,12
test,random_forest,0.4,0.5833333333333334,0.5833333333333334,0.5454545454545454,1.0,0.7058823529411765,0.8333333333333334,0.0,0.16666666666666666,24,12,12
test,random_forest,0.41,0.5833333333333334,0.5833333333333334,0.5454545454545454,1.0,0.7058823529411765,0.8333333333333334,0.0,0.16666666666666666,24,12,12
test,random_forest,0.42,0.5833333333333334,0.5833333333333334,0.5454545454545454,1.0,0.7058823529411765,0.8333333333333334,0.0,0.16666666666666666,24,12,12
test,random_forest,0.43,0.625,0.625,0.5714285714285714,1.0,0.7272727272727273,0.75,0.0,0.25,24,12,12
test,random_forest,0.44,0.5833333333333334,0.5833333333333333,0.55,0.9166666666666666,0.6875,0.75,0.08333333333333333,0.25,24,12,12
test,random_forest,0.45,0.5833333333333334,0.5833333333333333,0.55,0.9166666666666666,0.6875,0.75,0.08333333333333333,0.25,24,12,12
test,random_forest,0.46,0.5833333333333334,0.5833333333333333,0.55,0.9166666666666666,0.6875,0.75,0.08333333333333333,0.25,24,12,12
test,random_forest,0.47,0.5833333333333334,0.5833333333333333,0.55,0.9166666666666666,0.6875,0.75,0.08333333333333333,0.25,24,12,12
test,random_forest,0.48,0.5833333333333334,0.5833333333333334,0.5555555555555556,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.3333333333333333,24,12,12
test,random_forest,0.49,0.5833333333333334,0.5833333333333334,0.5625,0.75,0.6428571428571429,0.5833333333333334,0.25,0.4166666666666667,24,12,12
test,random_forest,0.5,0.625,0.625,0.6,0.75,0.6666666666666666,0.5,0.25,0.5,24,12,12
test,random_forest,0.51,0.625,0.625,0.6,0.75,0.6666666666666666,0.5,0.25,0.5,24,12,12
test,random_forest,0.52,0.5833333333333334,0.5833333333333333,0.5714285714285714,0.6666666666666666,0.6153846153846154,0.5,0.3333333333333333,0.5,24,12,12
test,random_forest,0.53,0.5833333333333334,0.5833333333333333,0.5714285714285714,0.6666666666666666,0.6153846153846154,0.5,0.3333333333333333,0.5,24,12,12
test,random_forest,0.54,0.5833333333333334,0.5833333333333333,0.5714285714285714,0.6666666666666666,0.6153846153846154,0.5,0.3333333333333333,0.5,24,12,12
test,random_forest,0.55,0.5416666666666666,0.5416666666666667,0.5384615384615384,0.5833333333333334,0.56,0.5,0.4166666666666667,0.5,24,12,12
test,random_forest,0.56,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,24,12,12
test,random_forest,0.57,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,24,12,12
test,random_forest,0.58,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,24,12,12
test,random_forest,0.59,0.4583333333333333,0.45833333333333337,0.45454545454545453,0.4166666666666667,0.43478260869565216,0.5,0.5833333333333334,0.5,24,12,12
test,random_forest,0.6,0.4583333333333333,0.45833333333333337,0.45454545454545453,0.4166666666666667,0.43478260869565216,0.5,0.5833333333333334,0.5,24,12,12
test,random_forest,0.61,0.4583333333333333,0.45833333333333337,0.45454545454545453,0.4166666666666667,0.43478260869565216,0.5,0.5833333333333334,0.5,24,12,12
test,random_forest,0.62,0.4583333333333333,0.45833333333333337,0.45454545454545453,0.4166666666666667,0.43478260869565216,0.5,0.5833333333333334,0.5,24,12,12
test,random_forest,0.63,0.4583333333333333,0.45833333333333337,0.45454545454545453,0.4166666666666667,0.43478260869565216,0.5,0.5833333333333334,0.5,24,12,12
test,random_forest,0.64,0.4166666666666667,0.4166666666666667,0.375,0.25,0.3,0.4166666666666667,0.75,0.5833333333333334,24,12,12
test,random_forest,0.65,0.4583333333333333,0.4583333333333333,0.42857142857142855,0.25,0.3157894736842105,0.3333333333333333,0.75,0.6666666666666666,24,12,12
test,random_forest,0.66,0.4583333333333333,0.4583333333333333,0.42857142857142855,0.25,0.3157894736842105,0.3333333333333333,0.75,0.6666666666666666,24,12,12
test,random_forest,0.67,0.5,0.5,0.5,0.25,0.3333333333333333,0.25,0.75,0.75,24,12,12
test,random_forest,0.68,0.5,0.5,0.5,0.25,0.3333333333333333,0.25,0.75,0.75,24,12,12
test,random_forest,0.69,0.5416666666666666,0.5416666666666667,0.6,0.25,0.35294117647058826,0.16666666666666666,0.75,0.8333333333333334,24,12,12
test,random_forest,0.7,0.5833333333333334,0.5833333333333333,0.75,0.25,0.375,0.08333333333333333,0.75,0.9166666666666666,24,12,12
test,random_forest,0.71,0.5416666666666666,0.5416666666666666,0.6666666666666666,0.16666666666666666,0.26666666666666666,0.08333333333333333,0.8333333333333334,0.9166666666666666,24,12,12
test,random_forest,0.72,0.4583333333333333,0.4583333333333333,0.0,0.0,0.0,0.08333333333333333,1.0,0.9166666666666666,24,12,12
test,random_forest,0.73,0.4583333333333333,0.4583333333333333,0.0,0.0,0.0,0.08333333333333333,1.0,0.9166666666666666,24,12,12
test,random_forest,0.74,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,random_forest,0.75,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,random_forest,0.76,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,random_forest,0.77,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,random_forest,0.78,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,random_forest,0.79,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,random_forest,0.8,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,random_forest,0.81,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,random_forest,0.82,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,random_forest,0.83,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,random_forest,0.84,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,random_forest,0.85,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,random_forest,0.86,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,random_forest,0.87,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,random_forest,0.88,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,random_forest,0.89,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,random_forest,0.9,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,random_forest,0.91,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,random_forest,0.92,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,random_forest,0.93,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,random_forest,0.94,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,random_forest,0.95,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
validation,causal_tcn,0.05,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,causal_tcn,0.06,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,causal_tcn,0.07,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,causal_tcn,0.08,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,causal_tcn,0.09,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,causal_tcn,0.1,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,causal_tcn,0.11,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,causal_tcn,0.12,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,causal_tcn,0.13,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,causal_tcn,0.14,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,causal_tcn,0.15,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,causal_tcn,0.16,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,causal_tcn,0.17,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,causal_tcn,0.18,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,causal_tcn,0.19,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,causal_tcn,0.2,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,causal_tcn,0.21,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,causal_tcn,0.22,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,causal_tcn,0.23,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,causal_tcn,0.24,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,causal_tcn,0.25,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,causal_tcn,0.26,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,causal_tcn,0.27,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,causal_tcn,0.28,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,causal_tcn,0.29,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,causal_tcn,0.3,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,causal_tcn,0.31,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,causal_tcn,0.32,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,causal_tcn,0.33,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,causal_tcn,0.34,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,causal_tcn,0.35,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,causal_tcn,0.36,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,causal_tcn,0.37,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,causal_tcn,0.38,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,causal_tcn,0.39,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,causal_tcn,0.4,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,causal_tcn,0.41,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,causal_tcn,0.42,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,causal_tcn,0.43,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,causal_tcn,0.44,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,causal_tcn,0.45,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,causal_tcn,0.46,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,causal_tcn,0.47,0.5,0.5,0.5,0.75,0.6,0.75,0.25,0.25,8,4,4
validation,causal_tcn,0.48,0.375,0.375,0.4,0.5,0.4444444444444444,0.75,0.5,0.25,8,4,4
validation,causal_tcn,0.49,0.375,0.375,0.0,0.0,0.0,0.25,1.0,0.75,8,4,4
validation,causal_tcn,0.5,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,causal_tcn,0.51,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,causal_tcn,0.52,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,causal_tcn,0.53,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,causal_tcn,0.54,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,causal_tcn,0.55,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,causal_tcn,0.56,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,causal_tcn,0.57,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,causal_tcn,0.58,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,causal_tcn,0.59,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,causal_tcn,0.6,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,causal_tcn,0.61,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,causal_tcn,0.62,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,causal_tcn,0.63,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,causal_tcn,0.64,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,causal_tcn,0.65,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,causal_tcn,0.66,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,causal_tcn,0.67,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,causal_tcn,0.68,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,causal_tcn,0.69,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,causal_tcn,0.7,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,causal_tcn,0.71,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,causal_tcn,0.72,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,causal_tcn,0.73,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,causal_tcn,0.74,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,causal_tcn,0.75,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,causal_tcn,0.76,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,causal_tcn,0.77,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,causal_tcn,0.78,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,causal_tcn,0.79,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,causal_tcn,0.8,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,causal_tcn,0.81,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,causal_tcn,0.82,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,causal_tcn,0.83,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,causal_tcn,0.84,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,causal_tcn,0.85,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,causal_tcn,0.86,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,causal_tcn,0.87,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,causal_tcn,0.88,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,causal_tcn,0.89,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,causal_tcn,0.9,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,causal_tcn,0.91,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,causal_tcn,0.92,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,causal_tcn,0.93,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,causal_tcn,0.94,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,causal_tcn,0.95,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8,4,4
validation,gru,0.05,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,gru,0.06,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,gru,0.07,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,gru,0.08,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,gru,0.09,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,gru,0.1,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,gru,0.11,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,gru,0.12,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,gru,0.13,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,gru,0.14,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,gru,0.15,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,gru,0.16,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,gru,0.17,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,gru,0.18,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,gru,0.19,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,gru,0.2,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,gru,0.21,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,gru,0.22,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,gru,0.23,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,gru,0.24,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,gru,0.25,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,gru,0.26,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,gru,0.27,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,gru,0.28,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,gru,0.29,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,gru,0.3,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,gru,0.31,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,gru,0.32,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,gru,0.33,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,gru,0.34,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,gru,0.35,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,gru,0.36,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,gru,0.37,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,gru,0.38,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,gru,0.39,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,gru,0.4,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,gru,0.41,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,gru,0.42,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,gru,0.43,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,gru,0.44,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,gru,0.45,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,gru,0.46,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,gru,0.47,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
validation,gru,0.48,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,8,4,4
